date,store_id,product_id,inventory_level,units_sold,units_ordered
9/7/2023,S004,P0068,154,119,131
9/7/2023,S004,P0069,171,111,104
9/7/2023,S004,P0070,120,51,47
9/7/2023,S004,P0079,123,94,97
9/7/2023,S004,P0083,198,147,173
9/7/2023,S004,P0085,105,69,69
9/7/2023,S004,P0094,120,77,85
9/7/2023,S004,P0096,184,142,170
9/7/2023,S004,P0116,190,158,168
9/7/2023,S004,P0125,88,94,80
9/7/2023,S004,P0126,148,60,67
9/7/2023,S004,P0129,276,183,179
9/7/2023,S004,P0133,198,114,126
9/7/2023,S004,P0149,70,62,52
9/7/2023,S004,P0153,130,53,59
9/7/2023,S004,P0159,58,54,45
9/7/2023,S004,P0166,151,120,108
9/7/2023,S004,P0171,112,57,51
9/7/2023,S004,P0175,111,121,105
9/7/2023,S004,P0178,149,132,147
9/7/2023,S004,P0183,104,86,102
9/7/2023,S004,P0187,177,129,149
9/7/2023,S005,P0016,200,155,157
9/7/2023,S005,P0017,125,94,75
9/7/2023,S005,P0031,102,103,88
9/7/2023,S005,P0046,148,76,82
9/7/2023,S005,P0057,103,65,76
9/7/2023,S005,P0061,122,118,107
9/7/2023,S005,P0066,61,36,32
9/7/2023,S005,P0067,159,88,81
9/7/2023,S005,P0068,162,104,89
9/7/2023,S005,P0069,145,46,51
9/7/2023,S005,P0070,113,62,73
9/7/2023,S005,P0079,127,86,95
9/7/2023,S005,P0083,213,103,121
9/7/2023,S005,P0085,136,85,83
9/7/2023,S005,P0094,147,107,92
9/7/2023,S005,P0096,150,125,121
9/7/2023,S005,P0116,73,67,54
9/7/2023,S005,P0125,120,85,97
9/7/2023,S005,P0126,221,150,171
9/7/2023,S005,P0129,166,80,92
9/7/2023,S005,P0133,298,173,199
9/7/2023,S005,P0149,99,56,55
9/7/2023,S005,P0153,212,115,133
9/7/2023,S005,P0159,118,95,82
9/7/2023,S005,P0166,116,113,90
9/7/2023,S005,P0171,202,120,117
9/7/2023,S005,P0175,153,105,110
9/7/2023,S005,P0178,161,106,121
9/7/2023,S005,P0183,169,113,91
9/7/2023,S005,P0187,147,54,63
9/8/2023,S001,P0016,155,73,81
9/8/2023,S001,P0017,99,43,45
9/8/2023,S001,P0031,106,105,93
9/8/2023,S001,P0046,148,101,84
9/8/2023,S001,P0057,166,83,72
9/8/2023,S001,P0061,139,49,49
9/8/2023,S001,P0066,98,90,78
9/8/2023,S001,P0067,185,113,92
9/8/2023,S001,P0068,59,36,34
9/8/2023,S001,P0069,145,76,69
9/8/2023,S001,P0070,116,60,52
9/8/2023,S001,P0079,153,86,69
9/8/2023,S001,P0083,154,100,119
9/8/2023,S001,P0085,243,139,149
9/8/2023,S001,P0094,63,55,48
9/8/2023,S001,P0096,48,20,20
9/8/2023,S001,P0116,198,99,112
9/8/2023,S001,P0125,87,44,35
9/8/2023,S001,P0126,233,167,147
9/8/2023,S001,P0129,47,28,25
9/8/2023,S001,P0133,135,92,104
9/8/2023,S001,P0149,192,132,154
9/8/2023,S001,P0153,160,57,61
9/8/2023,S001,P0159,137,100,107
9/8/2023,S001,P0166,219,137,148
9/8/2023,S001,P0171,128,127,115
9/8/2023,S001,P0175,175,119,129
9/8/2023,S001,P0178,166,75,73
9/8/2023,S001,P0183,188,92,101
9/8/2023,S001,P0187,184,131,115
9/8/2023,S002,P0016,124,112,107
9/8/2023,S002,P0017,82,28,27
9/8/2023,S002,P0031,139,78,68
9/8/2023,S002,P0046,134,59,60
9/8/2023,S002,P0057,112,77,69
9/8/2023,S002,P0061,159,115,96
9/8/2023,S002,P0066,166,145,133
9/8/2023,S002,P0067,183,104,94
9/8/2023,S002,P0068,170,92,108
9/8/2023,S002,P0069,125,70,74
9/8/2023,S002,P0070,85,60,56
9/8/2023,S002,P0079,141,112,123
9/8/2023,S002,P0083,129,63,68
9/8/2023,S002,P0085,171,108,107
9/8/2023,S002,P0094,167,128,110
9/8/2023,S002,P0096,121,113,111
9/8/2023,S002,P0116,131,54,59
9/8/2023,S002,P0125,128,89,93
9/8/2023,S002,P0126,281,178,196
9/8/2023,S002,P0129,143,136,135
9/8/2023,S002,P0133,127,91,87
9/8/2023,S002,P0149,115,102,106
9/8/2023,S002,P0153,215,128,133
9/8/2023,S002,P0159,84,61,60
9/8/2023,S002,P0166,144,109,109
9/8/2023,S002,P0171,70,42,40
9/8/2023,S002,P0175,195,100,96
9/8/2023,S002,P0178,75,76,70
9/8/2023,S002,P0183,212,160,136
9/8/2023,S002,P0187,192,114,98
9/8/2023,S003,P0016,90,0,20
9/8/2023,S003,P0017,153,64,57
9/8/2023,S003,P0031,195,122,116
9/8/2023,S003,P0046,189,117,101
9/8/2023,S003,P0057,59,22,24
9/8/2023,S003,P0061,186,153,170
9/8/2023,S003,P0066,125,69,69
9/8/2023,S003,P0067,200,97,109
9/8/2023,S003,P0068,155,129,141
9/8/2023,S003,P0069,139,70,66
9/8/2023,S003,P0070,221,137,123
9/8/2023,S003,P0079,172,144,169
9/8/2023,S003,P0083,123,26,25
9/8/2023,S003,P0085,162,137,150
9/8/2023,S003,P0094,127,49,52
9/8/2023,S003,P0096,192,147,121
9/8/2023,S003,P0116,193,120,112
9/8/2023,S003,P0125,220,169,169
9/8/2023,S003,P0126,146,61,62
9/8/2023,S003,P0129,89,91,74
9/8/2023,S003,P0133,180,125,106
9/8/2023,S003,P0149,134,41,47
9/8/2023,S003,P0153,188,106,104
9/8/2023,S003,P0159,154,81,66
9/8/2023,S003,P0166,112,76,89
9/8/2023,S003,P0171,136,74,87
9/8/2023,S003,P0175,89,80,74
9/8/2023,S003,P0178,66,52,47
9/8/2023,S003,P0183,77,59,50
9/8/2023,S003,P0187,130,99,102
9/8/2023,S004,P0016,179,106,96
9/8/2023,S004,P0017,179,156,132
9/8/2023,S004,P0031,211,98,114
9/8/2023,S004,P0046,159,70,62
9/8/2023,S004,P0057,132,102,82
9/8/2023,S004,P0061,83,46,52
9/8/2023,S004,P0066,106,94,81
9/8/2023,S004,P0067,163,94,83
9/8/2023,S004,P0068,171,78,88
9/8/2023,S004,P0069,144,109,120
9/8/2023,S004,P0070,168,124,111
9/8/2023,S004,P0079,182,150,122
9/8/2023,S004,P0083,113,75,63
9/8/2023,S004,P0085,163,103,109
9/8/2023,S004,P0094,106,31,30
9/8/2023,S004,P0096,207,125,121
9/8/2023,S004,P0116,193,119,109
9/8/2023,S004,P0125,95,67,72
9/8/2023,S004,P0126,94,78,64
9/8/2023,S004,P0129,82,59,65
9/8/2023,S004,P0133,191,111,110
9/8/2023,S004,P0149,195,154,168
9/8/2023,S004,P0153,91,56,50
9/8/2023,S004,P0159,157,84,87
9/8/2023,S004,P0166,117,61,61
9/8/2023,S004,P0171,196,94,111
9/8/2023,S004,P0175,80,64,56
9/8/2023,S004,P0178,183,97,115
9/8/2023,S004,P0183,107,88,72
9/8/2023,S004,P0187,78,53,50
9/8/2023,S005,P0016,160,66,65
9/8/2023,S005,P0017,174,81,77
9/8/2023,S005,P0031,123,68,59
9/8/2023,S005,P0046,177,124,125
9/8/2023,S005,P0057,241,160,181
9/8/2023,S005,P0061,143,130,141
9/8/2023,S005,P0066,107,90,103
9/8/2023,S005,P0067,89,73,81
9/8/2023,S005,P0068,194,131,112
9/8/2023,S005,P0069,106,83,82
9/8/2023,S005,P0070,128,49,51
9/8/2023,S005,P0079,220,124,133
9/8/2023,S005,P0083,119,66,68
9/8/2023,S005,P0085,152,56,63
9/8/2023,S005,P0094,123,65,74
9/8/2023,S005,P0096,132,101,95
9/8/2023,S005,P0116,220,113,133
9/8/2023,S005,P0125,84,53,60
9/8/2023,S005,P0126,191,111,133
9/8/2023,S005,P0129,198,134,115
9/8/2023,S005,P0133,200,89,101
9/8/2023,S005,P0149,108,66,57
9/8/2023,S005,P0153,84,70,57
9/8/2023,S005,P0159,191,127,148
9/8/2023,S005,P0166,82,77,65
9/8/2023,S005,P0171,132,94,90
9/8/2023,S005,P0175,226,147,163
9/8/2023,S005,P0178,116,114,114
9/8/2023,S005,P0183,146,100,94
9/8/2023,S005,P0187,144,137,134
9/9/2023,S001,P0016,144,103,87
9/9/2023,S001,P0017,99,53,53
9/9/2023,S001,P0031,71,77,66
9/9/2023,S001,P0046,131,58,49
9/9/2023,S001,P0057,107,88,87
9/9/2023,S001,P0061,115,88,83
9/9/2023,S001,P0066,78,63,61
9/9/2023,S001,P0067,201,120,112
9/9/2023,S001,P0068,131,55,59
9/9/2023,S001,P0069,69,66,53
9/9/2023,S001,P0070,182,106,114
9/9/2023,S001,P0079,143,70,72
9/9/2023,S001,P0083,162,110,127
9/9/2023,S001,P0085,106,68,73
9/9/2023,S001,P0094,116,100,97
9/9/2023,S001,P0096,81,57,50
9/9/2023,S001,P0116,103,56,52
9/9/2023,S001,P0125,249,163,153
9/9/2023,S001,P0126,113,79,79
9/9/2023,S001,P0129,150,73,65
9/9/2023,S001,P0133,173,105,111
9/9/2023,S001,P0149,199,152,165
9/9/2023,S001,P0153,261,143,165
9/9/2023,S001,P0159,145,73,71
9/9/2023,S001,P0166,118,41,44
9/9/2023,S001,P0171,188,108,114
9/9/2023,S001,P0175,179,116,117
9/9/2023,S001,P0178,146,110,109
9/9/2023,S001,P0183,80,87,71
9/9/2023,S001,P0187,141,109,102
9/9/2023,S002,P0016,102,71,78
9/9/2023,S002,P0017,139,136,125
9/9/2023,S002,P0031,212,133,150
9/9/2023,S002,P0046,174,136,132
9/9/2023,S002,P0057,124,111,113
9/9/2023,S002,P0061,115,75,66
9/9/2023,S002,P0066,223,132,152
9/9/2023,S002,P0067,82,70,61
9/9/2023,S002,P0068,133,51,56
9/9/2023,S002,P0069,231,151,153
9/9/2023,S002,P0070,151,88,93
9/9/2023,S002,P0079,162,108,99
9/9/2023,S002,P0083,207,147,122
9/9/2023,S002,P0085,184,111,100
9/9/2023,S002,P0094,210,120,129
9/9/2023,S002,P0096,226,160,144
9/9/2023,S002,P0116,219,138,155
9/9/2023,S002,P0125,111,75,81
9/9/2023,S002,P0126,117,72,67
9/9/2023,S002,P0129,179,81,87
9/9/2023,S002,P0133,119,26,22
9/9/2023,S002,P0149,141,78,78
9/9/2023,S002,P0153,163,86,70
9/9/2023,S002,P0159,134,95,91
9/9/2023,S002,P0166,210,130,116
9/9/2023,S002,P0171,122,35,40
9/9/2023,S002,P0175,127,78,73
9/9/2023,S002,P0178,177,133,134
9/9/2023,S002,P0183,257,161,173
9/9/2023,S002,P0187,197,164,153
9/9/2023,S003,P0016,157,83,82
9/9/2023,S003,P0017,182,104,107
9/9/2023,S003,P0031,64,62,56
9/9/2023,S003,P0046,228,166,165
9/9/2023,S003,P0057,200,127,129
9/9/2023,S003,P0061,131,48,43
9/9/2023,S003,P0066,153,105,114
9/9/2023,S003,P0067,127,77,88
9/9/2023,S003,P0068,77,34,37
9/9/2023,S003,P0069,164,91,107
9/9/2023,S003,P0070,134,109,109
9/9/2023,S003,P0079,117,79,71
9/9/2023,S003,P0083,89,80,81
9/9/2023,S003,P0085,115,109,87
9/9/2023,S003,P0094,131,63,60
9/9/2023,S003,P0096,152,72,59
9/9/2023,S003,P0116,169,111,132
9/9/2023,S003,P0125,96,49,43
9/9/2023,S003,P0126,78,44,50
9/9/2023,S003,P0129,139,108,114
9/9/2023,S003,P0133,97,82,88
9/9/2023,S003,P0149,153,105,100
9/9/2023,S003,P0153,161,64,72
9/9/2023,S003,P0159,61,59,50
9/9/2023,S003,P0166,142,100,105
9/9/2023,S003,P0171,124,92,109
9/9/2023,S003,P0175,141,80,94
9/9/2023,S003,P0178,126,54,57
9/9/2023,S003,P0183,208,134,145
9/9/2023,S003,P0187,205,124,141
9/9/2023,S004,P0016,144,88,104
9/9/2023,S004,P0017,136,90,97
9/9/2023,S004,P0031,52,55,45
9/9/2023,S004,P0046,148,76,81
9/9/2023,S004,P0057,176,80,88
9/9/2023,S004,P0061,159,119,117
9/9/2023,S004,P0066,215,155,147
9/9/2023,S004,P0067,113,114,109
9/9/2023,S004,P0068,98,62,62
9/9/2023,S004,P0069,85,98,81
9/9/2023,S004,P0070,152,81,67
9/9/2023,S004,P0079,152,82,86
9/9/2023,S004,P0083,177,156,144
9/9/2023,S004,P0085,162,92,109
9/9/2023,S004,P0094,179,82,94
9/9/2023,S004,P0096,106,97,82
9/9/2023,S004,P0116,123,130,108
9/9/2023,S004,P0125,208,147,128
9/9/2023,S004,P0126,178,82,91
9/9/2023,S004,P0129,135,118,135
9/9/2023,S004,P0133,246,131,155
9/9/2023,S004,P0149,149,121,118
9/9/2023,S004,P0153,191,94,94
9/9/2023,S004,P0159,226,152,150
9/9/2023,S004,P0166,229,119,138
9/9/2023,S004,P0171,177,112,108
9/9/2023,S004,P0175,116,61,63
9/9/2023,S004,P0178,118,80,89
9/9/2023,S004,P0183,141,73,73
9/9/2023,S004,P0187,85,70,80
9/9/2023,S005,P0016,152,138,115
9/9/2023,S005,P0017,149,101,108
9/9/2023,S005,P0031,55,53,54
9/9/2023,S005,P0046,75,53,50
9/9/2023,S005,P0057,188,110,105
9/9/2023,S005,P0061,164,107,87
9/9/2023,S005,P0066,98,69,62
9/9/2023,S005,P0067,123,78,89
9/9/2023,S005,P0068,131,149,129
9/9/2023,S005,P0069,147,59,54
9/9/2023,S005,P0070,148,69,77
9/9/2023,S005,P0079,226,163,159
9/9/2023,S005,P0083,87,47,53
9/9/2023,S005,P0085,49,22,23
9/9/2023,S005,P0094,171,151,149
9/9/2023,S005,P0096,227,145,132
9/9/2023,S005,P0116,120,75,72
9/9/2023,S005,P0125,105,77,62
9/9/2023,S005,P0126,120,97,81
9/9/2023,S005,P0129,189,114,125
9/9/2023,S005,P0133,133,59,48
9/9/2023,S005,P0149,110,67,58
9/9/2023,S005,P0153,151,106,114
9/9/2023,S005,P0159,125,54,48
9/9/2023,S005,P0166,137,123,109
9/9/2023,S005,P0171,142,129,138
9/9/2023,S005,P0175,182,75,83
9/9/2023,S005,P0178,166,84,81
9/9/2023,S005,P0183,152,106,109
9/9/2023,S005,P0187,145,145,131
9/10/2023,S001,P0016,75,77,75
9/10/2023,S001,P0017,115,134,108
9/10/2023,S001,P0031,203,143,126
9/10/2023,S001,P0046,218,170,172
9/10/2023,S001,P0057,138,60,56
9/10/2023,S001,P0061,36,42,36
9/10/2023,S001,P0066,168,73,69
9/10/2023,S001,P0067,135,102,83
9/10/2023,S001,P0068,106,82,86
9/10/2023,S001,P0069,163,111,90
9/10/2023,S001,P0070,127,64,73
9/10/2023,S001,P0079,111,89,103
9/10/2023,S001,P0083,99,90,94
9/10/2023,S001,P0085,145,85,74
9/10/2023,S001,P0094,166,97,88
9/10/2023,S001,P0096,156,68,73
9/10/2023,S001,P0116,110,55,58
9/10/2023,S001,P0125,84,70,74
9/10/2023,S001,P0126,162,99,107
9/10/2023,S001,P0129,141,97,87
9/10/2023,S001,P0133,102,69,59
9/10/2023,S001,P0149,129,82,84
9/10/2023,S001,P0153,261,168,166
9/10/2023,S001,P0159,168,105,103
9/10/2023,S001,P0166,105,95,97
9/10/2023,S001,P0171,160,114,114
9/10/2023,S001,P0175,166,130,124
9/10/2023,S001,P0178,126,113,95
9/10/2023,S001,P0183,100,64,65
9/10/2023,S001,P0187,179,106,124
9/10/2023,S002,P0016,172,90,92
9/10/2023,S002,P0017,153,73,85
9/10/2023,S002,P0031,177,185,173
9/10/2023,S002,P0046,234,125,140
9/10/2023,S002,P0057,100,84,91
9/10/2023,S002,P0061,67,66,54
9/10/2023,S002,P0066,53,46,43
9/10/2023,S002,P0067,119,70,58
9/10/2023,S002,P0068,164,154,126
9/10/2023,S002,P0069,222,170,202
9/10/2023,S002,P0070,63,56,51
9/10/2023,S002,P0079,134,38,39
9/10/2023,S002,P0083,153,119,131
9/10/2023,S002,P0085,150,168,142
9/10/2023,S002,P0094,212,103,117
9/10/2023,S002,P0096,128,92,78
9/10/2023,S002,P0116,116,69,67
9/10/2023,S002,P0125,182,89,91
9/10/2023,S002,P0126,115,111,98
9/10/2023,S002,P0129,103,81,79
9/10/2023,S002,P0133,173,144,155
9/10/2023,S002,P0149,113,132,109
9/10/2023,S002,P0153,161,80,88
9/10/2023,S002,P0159,195,119,100
9/10/2023,S002,P0166,75,35,40
9/10/2023,S002,P0171,117,50,40
9/10/2023,S002,P0175,230,122,138
9/10/2023,S002,P0178,149,95,106
9/10/2023,S002,P0183,214,122,140
9/10/2023,S002,P0187,134,71,71
9/10/2023,S003,P0016,146,99,81
9/10/2023,S003,P0017,127,61,63
9/10/2023,S003,P0031,173,89,90
9/10/2023,S003,P0046,181,95,84
9/10/2023,S003,P0057,119,64,75
9/10/2023,S003,P0061,144,64,55
9/10/2023,S003,P0066,159,87,91
9/10/2023,S003,P0067,141,80,82
9/10/2023,S003,P0068,119,111,100
9/10/2023,S003,P0069,107,69,80
9/10/2023,S003,P0070,70,30,28
9/10/2023,S003,P0079,171,97,107
9/10/2023,S003,P0083,199,146,137
9/10/2023,S003,P0085,238,125,143
9/10/2023,S003,P0094,188,167,155
9/10/2023,S003,P0096,83,101,81
9/10/2023,S003,P0116,220,154,182
9/10/2023,S003,P0125,65,67,62
9/10/2023,S003,P0126,197,121,127
9/10/2023,S003,P0129,105,79,92
9/10/2023,S003,P0133,176,91,105
9/10/2023,S003,P0149,198,100,103
9/10/2023,S003,P0153,170,95,97
9/10/2023,S003,P0159,161,62,69
9/10/2023,S003,P0166,92,53,58
9/10/2023,S003,P0171,192,125,142
9/10/2023,S003,P0175,46,42,42
9/10/2023,S003,P0178,239,133,155
9/10/2023,S003,P0183,124,95,104
9/10/2023,S003,P0187,102,92,95
9/10/2023,S004,P0016,172,114,102
9/10/2023,S004,P0017,109,93,83
9/10/2023,S004,P0031,160,56,61
9/10/2023,S004,P0046,83,81,65
9/10/2023,S004,P0057,113,82,86
9/10/2023,S004,P0061,188,98,111
9/10/2023,S004,P0066,94,38,31
9/10/2023,S004,P0067,110,79,75
9/10/2023,S004,P0068,159,77,91
9/10/2023,S004,P0069,197,104,99
9/10/2023,S004,P0070,142,82,76
9/10/2023,S004,P0079,230,125,135
9/10/2023,S004,P0083,161,132,120
9/10/2023,S004,P0085,94,71,63
9/10/2023,S004,P0094,123,117,96
9/10/2023,S004,P0096,200,149,119
9/10/2023,S004,P0116,206,107,118
9/10/2023,S004,P0125,261,183,181
9/10/2023,S004,P0126,184,141,143
9/10/2023,S004,P0129,95,59,51
9/10/2023,S004,P0133,205,96,113
9/10/2023,S004,P0149,132,50,54
9/10/2023,S004,P0153,144,118,135
9/10/2023,S004,P0159,60,71,60
9/10/2023,S004,P0166,110,97,88
9/10/2023,S004,P0171,99,87,75
9/10/2023,S004,P0175,101,93,95
9/10/2023,S004,P0178,161,98,117
9/10/2023,S004,P0183,116,72,66
9/10/2023,S004,P0187,116,87,96
9/10/2023,S005,P0016,167,163,144
9/10/2023,S005,P0017,137,117,114
9/10/2023,S005,P0031,59,59,55
9/10/2023,S005,P0046,159,110,125
9/10/2023,S005,P0057,188,154,181
9/10/2023,S005,P0061,158,62,59
9/10/2023,S005,P0066,200,147,149
9/10/2023,S005,P0067,108,103,89
9/10/2023,S005,P0068,156,115,93
9/10/2023,S005,P0069,186,101,109
9/10/2023,S005,P0070,158,89,102
9/10/2023,S005,P0079,80,68,55
9/10/2023,S005,P0083,155,112,128
9/10/2023,S005,P0085,216,112,128
9/10/2023,S005,P0094,186,101,119
9/10/2023,S005,P0096,141,48,45
9/10/2023,S005,P0116,61,61,54
9/10/2023,S005,P0125,199,121,102
9/10/2023,S005,P0126,216,150,135
9/10/2023,S005,P0129,115,86,99
9/10/2023,S005,P0133,139,90,72
9/10/2023,S005,P0149,154,92,102
9/10/2023,S005,P0153,133,131,110
9/10/2023,S005,P0159,206,105,108
9/10/2023,S005,P0166,198,141,162
9/10/2023,S005,P0171,60,49,39
9/10/2023,S005,P0175,185,140,155
9/10/2023,S005,P0178,125,114,93
9/10/2023,S005,P0183,43,37,43
9/10/2023,S005,P0187,172,102,97
9/11/2023,S001,P0016,118,87,84
9/11/2023,S001,P0017,106,81,81
9/11/2023,S001,P0031,101,90,76
9/11/2023,S001,P0046,167,69,79
9/11/2023,S001,P0057,174,124,106
9/11/2023,S001,P0061,110,91,74
9/11/2023,S001,P0066,168,106,103
9/11/2023,S001,P0067,80,43,45
9/11/2023,S001,P0068,80,53,59
9/11/2023,S001,P0069,150,72,72
9/11/2023,S001,P0070,158,99,113
9/11/2023,S001,P0079,104,74,88
9/11/2023,S001,P0083,65,59,60
9/11/2023,S001,P0085,210,116,131
9/11/2023,S001,P0094,128,65,53
9/11/2023,S001,P0096,117,78,73
9/11/2023,S001,P0116,156,98,116
9/11/2023,S001,P0125,119,116,103
9/11/2023,S001,P0126,57,68,57
9/11/2023,S001,P0129,195,104,108
9/11/2023,S001,P0133,188,87,95
9/11/2023,S001,P0149,167,98,114
9/11/2023,S001,P0153,35,24,25
9/11/2023,S001,P0159,140,50,58
9/11/2023,S001,P0166,134,134,133
9/11/2023,S001,P0171,112,124,106
9/11/2023,S001,P0175,137,153,133
9/11/2023,S001,P0178,159,98,81
9/11/2023,S001,P0183,161,88,93
9/11/2023,S001,P0187,122,59,50
9/11/2023,S002,P0016,142,88,88
9/11/2023,S002,P0017,105,86,101
9/11/2023,S002,P0031,247,170,180
9/11/2023,S002,P0046,119,78,65
9/11/2023,S002,P0057,199,124,124
9/11/2023,S002,P0061,117,39,41
9/11/2023,S002,P0066,169,95,77
9/11/2023,S002,P0067,178,84,93
9/11/2023,S002,P0068,228,120,140
9/11/2023,S002,P0069,144,145,143
9/11/2023,S002,P0070,81,98,79
9/11/2023,S002,P0079,136,49,52
9/11/2023,S002,P0083,125,74,64
9/11/2023,S002,P0085,99,78,63
9/11/2023,S002,P0094,147,83,97
9/11/2023,S002,P0096,58,53,51
9/11/2023,S002,P0116,61,71,60
9/11/2023,S002,P0125,141,96,81
9/11/2023,S002,P0126,90,79,88
9/11/2023,S002,P0129,126,117,111
9/11/2023,S002,P0133,114,56,55
9/11/2023,S002,P0149,225,158,133
9/11/2023,S002,P0153,110,92,75
9/11/2023,S002,P0159,146,77,79
9/11/2023,S002,P0166,166,130,124
9/11/2023,S002,P0171,58,56,51
9/11/2023,S002,P0175,175,130,127
9/11/2023,S002,P0178,195,149,155
9/11/2023,S002,P0183,117,70,75
9/11/2023,S002,P0187,152,117,93
9/11/2023,S003,P0016,164,86,78
9/11/2023,S003,P0017,173,81,77
9/11/2023,S003,P0031,153,117,125
9/11/2023,S003,P0046,164,106,91
9/11/2023,S003,P0057,92,102,84
9/11/2023,S003,P0061,208,122,127
9/11/2023,S003,P0066,98,80,89
9/11/2023,S003,P0067,140,106,99
9/11/2023,S003,P0068,116,50,49
9/11/2023,S003,P0069,98,89,91
9/11/2023,S003,P0070,87,87,74
9/11/2023,S003,P0079,104,87,84
9/11/2023,S003,P0083,118,87,83
9/11/2023,S003,P0085,105,97,94
9/11/2023,S003,P0094,98,53,49
9/11/2023,S003,P0096,66,70,60
9/11/2023,S003,P0116,158,110,126
9/11/2023,S003,P0125,164,111,131
9/11/2023,S003,P0126,124,121,111
9/11/2023,S003,P0129,169,71,77
9/11/2023,S003,P0133,128,91,82
9/11/2023,S003,P0149,91,83,76
9/11/2023,S003,P0153,175,132,130
9/11/2023,S003,P0159,169,101,115
9/11/2023,S003,P0166,161,105,84
9/11/2023,S003,P0171,120,25,22
9/11/2023,S003,P0175,77,45,48
9/11/2023,S003,P0178,109,72,85
9/11/2023,S003,P0183,218,139,132
9/11/2023,S003,P0187,192,122,144
9/11/2023,S004,P0016,81,76,63
9/11/2023,S004,P0017,146,118,135
9/11/2023,S004,P0031,149,123,111
9/11/2023,S004,P0046,184,112,95
9/11/2023,S004,P0057,88,106,86
9/11/2023,S004,P0061,129,113,120
9/11/2023,S004,P0066,127,71,70
9/11/2023,S004,P0067,104,72,69
9/11/2023,S004,P0068,93,72,82
9/11/2023,S004,P0069,169,115,114
9/11/2023,S004,P0070,130,33,35
9/11/2023,S004,P0079,99,86,86
9/11/2023,S004,P0083,178,132,153
9/11/2023,S004,P0085,126,88,102
9/11/2023,S004,P0094,128,89,89
9/11/2023,S004,P0096,64,69,63
9/11/2023,S004,P0116,99,37,37
9/11/2023,S004,P0125,154,110,119
9/11/2023,S004,P0126,182,111,108
9/11/2023,S004,P0129,126,80,68
9/11/2023,S004,P0133,129,77,63
9/11/2023,S004,P0149,101,64,58
9/11/2023,S004,P0153,163,166,141
9/11/2023,S004,P0159,174,166,166
9/11/2023,S004,P0166,152,92,83
9/11/2023,S004,P0171,91,103,88
9/11/2023,S004,P0175,54,54,48
9/11/2023,S004,P0178,126,58,50
9/11/2023,S004,P0183,88,52,53
9/11/2023,S004,P0187,221,206,208
9/11/2023,S005,P0016,107,94,88
9/11/2023,S005,P0017,127,123,112
9/11/2023,S005,P0031,102,71,84
9/11/2023,S005,P0046,221,135,156
9/11/2023,S005,P0057,178,104,92
9/11/2023,S005,P0061,205,149,144
9/11/2023,S005,P0066,120,136,111
9/11/2023,S005,P0067,92,57,65
9/11/2023,S005,P0068,90,108,88
9/11/2023,S005,P0069,162,67,63
9/11/2023,S005,P0070,118,101,93
9/11/2023,S005,P0079,149,87,77
9/11/2023,S005,P0083,145,88,79
9/11/2023,S005,P0085,169,120,128
9/11/2023,S005,P0094,163,113,93
9/11/2023,S005,P0096,92,59,60
9/11/2023,S005,P0116,140,85,73
9/11/2023,S005,P0125,211,141,128
9/11/2023,S005,P0126,50,46,40
9/11/2023,S005,P0129,95,106,92
9/11/2023,S005,P0133,78,48,45
9/11/2023,S005,P0149,183,90,86
9/11/2023,S005,P0153,129,81,94
9/11/2023,S005,P0159,205,94,111
9/11/2023,S005,P0166,130,86,86
9/11/2023,S005,P0171,72,60,51
9/11/2023,S005,P0175,175,146,136
9/11/2023,S005,P0178,198,96,107
9/11/2023,S005,P0183,49,37,32
9/11/2023,S005,P0187,162,106,105
9/12/2023,S001,P0016,232,127,146
9/12/2023,S001,P0017,147,109,112
9/12/2023,S001,P0031,97,55,45
9/12/2023,S001,P0046,129,80,81
9/12/2023,S001,P0057,196,164,179
9/12/2023,S001,P0061,193,109,124
9/12/2023,S001,P0066,170,163,163
9/12/2023,S001,P0067,144,75,83
9/12/2023,S001,P0068,95,108,92
9/12/2023,S001,P0069,146,72,70
9/12/2023,S001,P0070,170,111,105
9/12/2023,S001,P0079,182,74,86
9/12/2023,S001,P0083,109,76,67
9/12/2023,S001,P0085,176,93,106
9/12/2023,S001,P0094,121,94,107
9/12/2023,S001,P0096,156,150,145
9/12/2023,S001,P0116,96,86,93
9/12/2023,S001,P0125,258,201,220
9/12/2023,S001,P0126,144,82,67
9/12/2023,S001,P0129,140,79,76
9/12/2023,S001,P0133,125,54,51
9/12/2023,S001,P0149,163,126,104
9/12/2023,S001,P0153,196,89,104
9/12/2023,S001,P0159,125,84,84
9/12/2023,S001,P0166,129,54,59
9/12/2023,S001,P0171,210,128,148
9/12/2023,S001,P0175,188,84,98
9/12/2023,S001,P0178,82,67,53
9/12/2023,S001,P0183,121,30,35
9/12/2023,S001,P0187,87,63,53
9/12/2023,S002,P0016,214,126,120
9/12/2023,S002,P0017,202,145,168
9/12/2023,S002,P0031,185,88,100
9/12/2023,S002,P0046,76,79,70
9/12/2023,S002,P0057,123,123,123
9/12/2023,S002,P0061,137,90,73
9/12/2023,S002,P0066,135,69,75
9/12/2023,S002,P0067,65,53,49
9/12/2023,S002,P0068,180,85,90
9/12/2023,S002,P0069,84,68,64
9/12/2023,S002,P0070,234,137,145
9/12/2023,S002,P0079,153,145,128
9/12/2023,S002,P0083,130,88,83
9/12/2023,S002,P0085,170,128,144
9/12/2023,S002,P0094,174,106,95
9/12/2023,S002,P0096,163,130,141
